model-1609054413,1609056710.095,0.92,0.0738,0.76,0.2052,12
model-1609054413,1609056710.855,0.84,0.1114,0.75,0.2032,12
model-1609054413,1609056711.565,0.93,0.0527,0.75,0.1997,12
model-1609054413,1609056712.347,0.89,0.076,0.74,0.1997,12
model-1609054413,1609056713.114,0.88,0.0781,0.72,0.2034,12
model-1609054413,1609056713.846,0.85,0.1077,0.7,0.2063,12
model-1609054413,1609056714.635,0.85,0.1008,0.7,0.2081,12
model-1609054413,1609056715.348,0.82,0.1155,0.71,0.2066,12
model-1609054413,1609056716.144,0.87,0.0778,0.71,0.2086,12
model-1609054413,1609056716.986,0.88,0.0891,0.72,0.2125,12
model-1609054413,1609056717.969,0.88,0.1167,0.72,0.215,12
model-1609054413,1609056718.768,0.91,0.088,0.71,0.212,12
model-1609054413,1609056719.521,0.89,0.0977,0.71,0.2093,12
model-1609054413,1609056720.314,0.83,0.1243,0.68,0.2083,12
model-1609054413,1609056721.162,0.89,0.0851,0.67,0.2123,12
model-1609054413,1609056721.929,0.76,0.1565,0.65,0.2157,12
model-1609054413,1609056722.736,0.84,0.1287,0.67,0.2151,12
model-1609054413,1609056723.481,0.89,0.0819,0.68,0.2124,12
model-1609054413,1609056724.214,0.91,0.0765,0.71,0.2104,12
model-1609054413,1609056724.97,0.9,0.0845,0.68,0.2094,12
model-1609054413,1609056725.737,0.89,0.0803,0.7,0.2118,12
model-1609054413,1609056726.444,0.87,0.1034,0.71,0.214,12
model-1609054413,1609056727.22,0.87,0.0992,0.71,0.2101,12
model-1609054413,1609056728.216,0.9,0.0678,0.71,0.203,12
model-1609054413,1609056728.965,0.83,0.1148,0.72,0.1939,12
model-1609054413,1609056729.711,0.86,0.1044,0.74,0.1861,12
model-1609054413,1609056730.441,0.87,0.0949,0.73,0.1818,12
model-1609054413,1609056731.218,0.9,0.0838,0.75,0.1807,12
model-1609054413,1609056731.911,0.88,0.1137,0.73,0.1783,12
model-1609054413,1609056732.693,0.87,0.0996,0.74,0.1752,12
model-1609054413,1609056733.481,0.84,0.124,0.76,0.1736,12
model-1609054413,1609056734.283,0.91,0.0684,0.78,0.1744,12
model-1609054413,1609056735.057,0.88,0.1201,0.78,0.1743,12
model-1609054413,1609056735.812,0.83,0.0996,0.78,0.176,12
model-1609054413,1609056736.716,0.91,0.0735,0.78,0.1772,12
model-1609054413,1609056737.46,0.83,0.1254,0.79,0.173,12
model-1609054413,1609056738.349,0.95,0.0508,0.8,0.1714,12
model-1609054413,1609056739.237,0.9,0.0874,0.79,0.1691,12
model-1609054413,1609056740.215,0.88,0.0906,0.8,0.17,12
model-1609054413,1609056741.034,0.91,0.0741,0.75,0.1778,12
model-1609054413,1609056741.874,0.84,0.1093,0.72,0.1895,12
model-1609054413,1609056742.696,0.91,0.0835,0.74,0.1917,12
model-1609054413,1609056743.663,0.87,0.1049,0.72,0.1966,12
model-1609054413,1609056744.51,0.83,0.1407,0.75,0.1977,12
model-1609054413,1609056745.259,0.88,0.0922,0.73,0.2152,12
model-1609054413,1609056746.031,0.9,0.0891,0.7,0.2314,12
model-1609054413,1609056746.817,0.87,0.113,0.69,0.2377,12
model-1609054413,1609056747.625,0.82,0.1236,0.72,0.2263,12
model-1609054413,1609056748.371,0.85,0.112,0.72,0.2128,12
model-1609054413,1609056749.274,0.85,0.1167,0.72,0.2031,12
model-1609054413,1609056749.996,0.87,0.1095,0.72,0.2001,12
model-1609054413,1609056750.769,0.9,0.1018,0.68,0.2018,12
model-1609054413,1609056751.504,0.91,0.087,0.67,0.2062,12
model-1609054413,1609056752.227,0.88,0.093,0.67,0.2023,12
model-1609054413,1609056753.05,0.84,0.1203,0.71,0.191,12
model-1609054413,1609056754.047,0.9,0.0958,0.74,0.1855,12
model-1609054413,1609056754.892,0.85,0.1228,0.74,0.188,12
model-1609054413,1609056755.64,0.88,0.1074,0.74,0.1989,12
model-1609054413,1609056756.436,0.87,0.0958,0.68,0.2152,12
model-1609054413,1609056757.225,0.81,0.127,0.67,0.2266,12
model-1609054413,1609056757.953,0.85,0.1123,0.66,0.2411,12
model-1609054413,1609056758.659,0.79,0.1518,0.67,0.2407,12
model-1609054413,1609056759.527,0.84,0.1159,0.67,0.233,12
model-1609054413,1609056760.532,0.78,0.1442,0.68,0.2185,12
model-1609054413,1609056761.305,0.82,0.121,0.61,0.2236,12
model-1609054413,1609056762.003,0.92,0.0688,0.65,0.2331,12
model-1609054413,1609056762.829,0.84,0.1197,0.63,0.2444,12
model-1609054413,1609056763.613,0.84,0.1125,0.63,0.2513,12
model-1609054413,1609056764.47,0.78,0.1363,0.64,0.2494,12
model-1609054413,1609056765.233,0.87,0.1091,0.61,0.245,12
model-1609054413,1609056765.983,0.9,0.0914,0.62,0.2413,12
model-1609054413,1609056766.75,0.86,0.1083,0.64,0.2383,12
model-1609054413,1609056767.429,0.86,0.0986,0.66,0.2362,12
model-1609054413,1609056768.249,0.82,0.1366,0.71,0.2348,12
model-1609054413,1609056769.019,0.83,0.1126,0.68,0.2276,12
model-1609054413,1609056769.99,0.89,0.0932,0.7,0.2215,12
model-1609054413,1609056770.737,0.87,0.09,0.71,0.2173,12
model-1609054413,1609056771.487,0.87,0.1166,0.72,0.2122,12
model-1609054413,1609056772.323,0.91,0.085,0.7,0.2085,12
model-1609054413,1609056773.081,0.88,0.1028,0.69,0.2053,12
model-1609054413,1609056773.803,0.93,0.0597,0.67,0.2026,12
model-1609054413,1609056774.613,0.84,0.1057,0.69,0.2007,12
model-1609054413,1609056775.363,0.86,0.0949,0.69,0.1994,12
model-1609054413,1609056776.235,0.86,0.1075,0.69,0.1987,12
model-1609054413,1609056777.023,0.91,0.0783,0.71,0.2,12
model-1609054413,1609056778.059,0.88,0.0945,0.71,0.2012,12
model-1609054413,1609056778.957,0.86,0.0971,0.72,0.2025,12
model-1609054413,1609056779.8,0.8,0.1188,0.71,0.2043,12
model-1609054413,1609056780.739,0.89,0.0921,0.68,0.2051,12
model-1609054413,1609056781.455,0.85,0.1116,0.69,0.2057,12
model-1609054413,1609056782.212,0.91,0.0876,0.69,0.2078,12
model-1609054413,1609056782.928,0.81,0.1382,0.69,0.2105,12
model-1609054413,1609056783.716,0.76,0.1363,0.74,0.2025,12
model-1609054413,1609056784.421,0.83,0.0953,0.74,0.1943,12
model-1609054413,1609056785.32,0.86,0.0882,0.74,0.1872,12
model-1609054413,1609056786.128,0.92,0.0722,0.76,0.1847,12
model-1609054413,1609056786.92,0.81,0.1114,0.76,0.1854,12
model-1609054413,1609056787.639,0.91,0.0763,0.74,0.1864,12
model-1609054413,1609056788.386,0.85,0.1046,0.73,0.188,12
model-1609054413,1609056789.173,0.87,0.0838,0.74,0.1927,12
model-1609054413,1609056789.985,0.88,0.0797,0.74,0.1965,12
model-1609054413,1609056790.816,0.87,0.0934,0.75,0.1999,12
model-1609054413,1609056791.591,0.89,0.0738,0.74,0.2029,12
model-1609054413,1609056792.424,0.86,0.1078,0.72,0.2043,12
model-1609054413,1609056793.12,0.9,0.0745,0.7,0.2036,12
model-1609054413,1609056793.826,0.87,0.0918,0.73,0.2044,12
model-1609054413,1609056794.607,0.86,0.1034,0.73,0.2056,12
model-1609054413,1609056795.37,0.89,0.0806,0.75,0.2058,12
model-1609054413,1609056796.116,0.93,0.0765,0.76,0.204,12
model-1609054413,1609056796.908,0.89,0.0779,0.77,0.2055,12
model-1609054413,1609056797.651,0.91,0.0647,0.77,0.2112,12
model-1609054413,1609056798.425,0.9,0.0915,0.72,0.2149,12
model-1609054413,1609056799.192,0.91,0.0808,0.71,0.2188,12
model-1609054413,1609056799.968,0.93,0.0595,0.71,0.2209,12
model-1609054413,1609056800.704,0.85,0.0956,0.72,0.2209,12
model-1609054413,1609056801.823,0.93,0.0686,0.7,0.2188,12
model-1609054413,1609056802.593,0.94,0.0495,0.69,0.2254,12
model-1609054413,1609056803.325,0.8,0.13,0.69,0.2327,12
model-1609054413,1609056804.019,0.9,0.0611,0.69,0.2386,12
model-1609054413,1609056804.786,0.86,0.1156,0.67,0.2437,12
model-1609054413,1609056805.659,0.88,0.0826,0.69,0.2397,12
model-1609054413,1609056806.402,0.89,0.0891,0.68,0.2424,12
model-1609054413,1609056807.199,0.9,0.0837,0.69,0.2391,12
model-1609054413,1609056807.906,0.9,0.0804,0.68,0.2274,12
model-1609054413,1609056808.735,0.82,0.1373,0.72,0.2226,12
model-1609054413,1609056809.433,0.93,0.0493,0.7,0.2253,12
model-1609054413,1609056810.199,0.84,0.1039,0.7,0.2238,12
model-1609054413,1609056811.006,0.92,0.0607,0.71,0.2173,12
model-1609054413,1609056811.839,0.89,0.0788,0.74,0.2141,12
model-1609054413,1609056812.693,0.82,0.135,0.69,0.2201,12
model-1609054413,1609056813.409,0.9,0.0954,0.67,0.2401,12
model-1609054413,1609056814.152,0.92,0.0744,0.68,0.2562,12
model-1609054413,1609056815.45,0.86,0.1142,0.67,0.2601,12
model-1609054413,1609056816.292,0.87,0.1192,0.67,0.2511,12
model-1609054413,1609056817.219,0.79,0.1432,0.67,0.2331,12
model-1609054413,1609056817.72,0.96,0.0274,0.71,0.2195,12
model-1609054413,1609056818.526,0.83,0.1153,0.69,0.2227,13
model-1609054413,1609056819.307,0.89,0.0802,0.71,0.2373,13
model-1609054413,1609056819.989,0.87,0.0865,0.69,0.2504,13
model-1609054413,1609056820.791,0.79,0.1592,0.68,0.2529,13
model-1609054413,1609056821.525,0.78,0.16,0.68,0.2329,13
model-1609054413,1609056822.374,0.82,0.1236,0.71,0.2163,13
model-1609054413,1609056823.215,0.8,0.1312,0.69,0.2149,13
model-1609054413,1609056823.939,0.89,0.0857,0.67,0.2206,13
model-1609054413,1609056824.747,0.85,0.1002,0.65,0.2269,13
model-1609054413,1609056825.538,0.76,0.1732,0.65,0.2308,13
model-1609054413,1609056826.245,0.73,0.1744,0.65,0.224,13
model-1609054413,1609056826.998,0.75,0.1853,0.66,0.2112,13
model-1609054413,1609056827.801,0.8,0.1249,0.72,0.2036,13
model-1609054413,1609056828.556,0.84,0.1292,0.7,0.212,13
model-1609054413,1609056829.343,0.85,0.1083,0.71,0.2212,13
model-1609054413,1609056830.064,0.81,0.1219,0.7,0.2253,13
model-1609054413,1609056830.824,0.86,0.1003,0.71,0.2241,13
model-1609054413,1609056831.546,0.8,0.1458,0.71,0.2192,13
model-1609054413,1609056832.321,0.86,0.1143,0.7,0.2123,13
model-1609054413,1609056833.144,0.84,0.1126,0.73,0.2012,13
model-1609054413,1609056833.907,0.83,0.1243,0.73,0.1912,13
model-1609054413,1609056834.698,0.85,0.1104,0.71,0.1907,13
model-1609054413,1609056835.44,0.8,0.1485,0.71,0.1963,13
model-1609054413,1609056836.328,0.82,0.1242,0.71,0.2002,13
model-1609054413,1609056837.112,0.87,0.1194,0.69,0.2021,13
model-1609054413,1609056838.012,0.76,0.1656,0.68,0.2053,13
model-1609054413,1609056838.76,0.85,0.1051,0.69,0.2119,13
model-1609054413,1609056839.513,0.84,0.1282,0.67,0.2221,13
model-1609054413,1609056840.221,0.83,0.0985,0.65,0.2329,13
model-1609054413,1609056840.957,0.82,0.1175,0.63,0.233,13
model-1609054413,1609056841.75,0.88,0.0996,0.66,0.2252,13
model-1609054413,1609056842.442,0.84,0.109,0.7,0.2121,13
model-1609054413,1609056843.2,0.89,0.089,0.7,0.2023,13
model-1609054413,1609056844.189,0.91,0.0897,0.68,0.1956,13
model-1609054413,1609056845.021,0.84,0.1105,0.72,0.1952,13
model-1609054413,1609056845.719,0.83,0.1231,0.71,0.1986,13
model-1609054413,1609056846.517,0.84,0.1114,0.7,0.2002,13
model-1609054413,1609056847.33,0.76,0.1431,0.7,0.1988,13
model-1609054413,1609056848.089,0.8,0.1284,0.69,0.2027,13
model-1609054413,1609056848.862,0.85,0.1107,0.69,0.2157,13
model-1609054413,1609056849.611,0.88,0.0919,0.66,0.2301,13
model-1609054413,1609056850.366,0.83,0.128,0.66,0.2439,13
model-1609054413,1609056851.073,0.87,0.1217,0.66,0.2489,13
model-1609054413,1609056851.843,0.86,0.1114,0.63,0.2433,13
model-1609054413,1609056852.652,0.86,0.1043,0.65,0.2302,13
model-1609054413,1609056853.42,0.93,0.074,0.68,0.2172,13
model-1609054413,1609056854.324,0.89,0.1055,0.68,0.2125,13
model-1609054413,1609056855.197,0.86,0.1076,0.68,0.2112,13
model-1609054413,1609056855.945,0.88,0.0801,0.67,0.2094,13
model-1609054413,1609056856.691,0.87,0.0899,0.68,0.2136,13
model-1609054413,1609056857.459,0.88,0.1046,0.66,0.2248,13
model-1609054413,1609056858.241,0.85,0.1076,0.67,0.2365,13
model-1609054413,1609056859.048,0.87,0.1024,0.67,0.2405,13
model-1609054413,1609056859.764,0.9,0.0902,0.68,0.2374,13
model-1609054413,1609056860.648,0.83,0.1288,0.68,0.2245,13
model-1609054413,1609056861.391,0.87,0.1112,0.69,0.2074,13
model-1609054413,1609056862.229,0.87,0.0838,0.73,0.199,13
model-1609054413,1609056862.914,0.89,0.0969,0.75,0.2044,13
model-1609054413,1609056863.655,0.86,0.1122,0.72,0.2121,13
model-1609054413,1609056864.39,0.85,0.1093,0.72,0.2061,13
model-1609054413,1609056865.248,0.88,0.1042,0.73,0.1965,13
model-1609054413,1609056866.044,0.78,0.1644,0.74,0.2007,13
model-1609054413,1609056866.821,0.83,0.1047,0.7,0.2208,13
model-1609054413,1609056867.578,0.89,0.0841,0.69,0.2421,13
model-1609054413,1609056868.429,0.93,0.0655,0.67,0.263,13
model-1609054413,1609056869.195,0.8,0.1446,0.66,0.2697,13
model-1609054413,1609056869.924,0.78,0.1708,0.64,0.2542,13
model-1609054413,1609056870.85,0.83,0.1341,0.68,0.2327,13
model-1609054413,1609056871.599,0.81,0.1401,0.68,0.2172,13
model-1609054413,1609056872.357,0.87,0.1164,0.68,0.217,13
model-1609054413,1609056873.106,0.76,0.1448,0.67,0.2254,13
model-1609054413,1609056873.807,0.82,0.1283,0.68,0.2275,13
model-1609054413,1609056874.504,0.82,0.1434,0.7,0.2145,13
model-1609054413,1609056875.273,0.86,0.1272,0.71,0.2027,13
model-1609054413,1609056876.154,0.84,0.1091,0.71,0.2061,13
model-1609054413,1609056876.988,0.92,0.0669,0.67,0.2218,13
model-1609054413,1609056877.747,0.92,0.0755,0.72,0.2431,13
model-1609054413,1609056878.534,0.84,0.1155,0.65,0.2649,13
model-1609054413,1609056879.413,0.8,0.1314,0.64,0.2695,13
model-1609054413,1609056880.193,0.82,0.1369,0.68,0.2421,13
model-1609054413,1609056880.915,0.84,0.1122,0.73,0.2125,13
model-1609054413,1609056881.657,0.86,0.1106,0.72,0.1927,13
model-1609054413,1609056882.449,0.86,0.1071,0.69,0.1933,13
model-1609054413,1609056883.189,0.86,0.0959,0.67,0.2052,13
model-1609054413,1609056883.946,0.85,0.1208,0.68,0.2149,13
model-1609054413,1609056884.85,0.81,0.1212,0.67,0.2214,13
model-1609054413,1609056885.673,0.73,0.1944,0.68,0.2211,13
model-1609054413,1609056886.643,0.76,0.167,0.68,0.212,13
model-1609054413,1609056887.355,0.8,0.1505,0.72,0.2006,13
model-1609054413,1609056888.227,0.84,0.0995,0.69,0.1895,13
model-1609054413,1609056889.076,0.85,0.1004,0.73,0.1882,13
model-1609054413,1609056889.792,0.94,0.05,0.72,0.1986,13
model-1609054413,1609056890.486,0.88,0.0895,0.71,0.211,13
model-1609054413,1609056891.25,0.84,0.1134,0.71,0.2151,13
model-1609054413,1609056892.027,0.83,0.1201,0.71,0.2163,13
model-1609054413,1609056892.748,0.85,0.1162,0.7,0.2126,13
model-1609054413,1609056893.472,0.85,0.0987,0.71,0.2062,13
model-1609054413,1609056894.239,0.88,0.0889,0.71,0.2022,13
model-1609054413,1609056895.03,0.91,0.0886,0.71,0.2043,13
model-1609054413,1609056895.754,0.88,0.0967,0.71,0.2116,13
model-1609054413,1609056896.637,0.83,0.1181,0.69,0.2146,13
model-1609054413,1609056897.379,0.9,0.0874,0.68,0.2142,13
model-1609054413,1609056898.193,0.86,0.1029,0.7,0.2108,13
model-1609054413,1609056898.884,0.87,0.0898,0.68,0.211,13
model-1609054413,1609056899.963,0.83,0.1299,0.7,0.2137,13
model-1609054413,1609056900.794,0.82,0.1134,0.69,0.2178,13
model-1609054413,1609056901.774,0.9,0.07,0.7,0.223,13
model-1609054413,1609056902.53,0.92,0.0627,0.7,0.2239,13
model-1609054413,1609056903.292,0.89,0.0886,0.7,0.2198,13
model-1609054413,1609056904.04,0.89,0.0815,0.71,0.2138,13
model-1609054413,1609056904.805,0.88,0.098,0.73,0.2092,13
model-1609054413,1609056905.509,0.92,0.0812,0.71,0.2038,13
model-1609054413,1609056906.292,0.91,0.0615,0.72,0.1999,13
model-1609054413,1609056907.247,0.83,0.1089,0.71,0.1975,13
model-1609054413,1609056908.067,0.85,0.0974,0.71,0.1953,13
model-1609054413,1609056908.796,0.89,0.0891,0.72,0.1904,13
model-1609054413,1609056909.571,0.9,0.0797,0.73,0.1858,13
model-1609054413,1609056910.337,0.83,0.1218,0.73,0.1818,13
model-1609054413,1609056911.102,0.91,0.0837,0.73,0.1787,13
model-1609054413,1609056911.841,0.87,0.1086,0.75,0.1758,13
model-1609054413,1609056912.63,0.93,0.0649,0.72,0.1761,13
model-1609054413,1609056913.433,0.85,0.1199,0.73,0.1771,13
model-1609054413,1609056914.226,0.88,0.089,0.75,0.1767,13
model-1609054413,1609056915.037,0.88,0.0779,0.78,0.1771,13
model-1609054413,1609056915.891,0.86,0.1141,0.79,0.1787,13
model-1609054413,1609056916.701,0.93,0.0553,0.78,0.1808,13
model-1609054413,1609056917.513,0.86,0.0826,0.75,0.1826,13
model-1609054413,1609056918.526,0.92,0.0665,0.7,0.188,13
model-1609054413,1609056919.307,0.93,0.0734,0.71,0.194,13
model-1609054413,1609056920.088,0.85,0.112,0.71,0.1963,13
model-1609054413,1609056920.878,0.9,0.0862,0.72,0.1914,13
model-1609054413,1609056921.629,0.86,0.106,0.74,0.184,13
model-1609054413,1609056922.405,0.84,0.1207,0.76,0.1786,13
model-1609054413,1609056923.179,0.93,0.0722,0.75,0.1895,13
model-1609054413,1609056923.966,0.9,0.0752,0.75,0.2003,13
model-1609054413,1609056924.769,0.88,0.0882,0.76,0.2074,13
model-1609054413,1609056925.595,0.91,0.087,0.73,0.2081,13
model-1609054413,1609056926.389,0.85,0.1005,0.7,0.2062,13
model-1609054413,1609056927.265,0.84,0.114,0.7,0.2066,13
model-1609054413,1609056927.975,0.87,0.1075,0.68,0.2055,13
model-1609054413,1609056928.932,0.87,0.0969,0.72,0.2086,13
model-1609054413,1609056929.678,0.9,0.087,0.72,0.2127,13
model-1609054413,1609056930.448,0.91,0.0793,0.7,0.2157,13
model-1609054413,1609056931.301,0.88,0.1061,0.72,0.2145,13
model-1609054413,1609056932.267,0.86,0.1015,0.68,0.204,13
model-1609054413,1609056933.121,0.89,0.1008,0.73,0.1945,13
model-1609054413,1609056933.981,0.88,0.0702,0.72,0.2035,13
model-1609054413,1609056934.782,0.93,0.0618,0.68,0.2267,13
model-1609054413,1609056935.485,0.8,0.1232,0.64,0.2492,13
model-1609054413,1609056936.23,0.85,0.0939,0.62,0.264,13
model-1609054413,1609056937.068,0.88,0.1158,0.64,0.2625,13
model-1609054413,1609056937.886,0.86,0.1111,0.63,0.2482,13
model-1609054413,1609056938.656,0.81,0.1332,0.67,0.2279,13
model-1609054413,1609056939.503,0.84,0.0952,0.64,0.2312,13
model-1609054413,1609056940.236,0.93,0.0687,0.68,0.2387,13
model-1609054413,1609056941.011,0.85,0.1019,0.69,0.2434,13
model-1609054413,1609056941.734,0.88,0.1053,0.66,0.2545,13
model-1609054413,1609056942.524,0.81,0.1217,0.65,0.2622,13
model-1609054413,1609056943.337,0.87,0.1141,0.64,0.2643,13
model-1609054413,1609056944.086,0.86,0.0973,0.66,0.2624,13
model-1609054413,1609056944.881,0.85,0.1254,0.65,0.2615,13
model-1609054413,1609056945.69,0.85,0.1033,0.62,0.2661,13
model-1609054413,1609056946.404,0.85,0.1342,0.62,0.2654,13
model-1609054413,1609056947.118,0.85,0.1002,0.68,0.2615,13
model-1609054413,1609056947.853,0.85,0.1086,0.69,0.2585,13
model-1609054413,1609056948.735,0.87,0.1044,0.66,0.2549,13
model-1609054413,1609056949.762,0.85,0.131,0.65,0.2489,13
model-1609054413,1609056950.668,0.89,0.0967,0.63,0.2351,13
model-1609054413,1609056951.408,0.88,0.103,0.67,0.224,13
model-1609054413,1609056952.16,0.94,0.058,0.67,0.2215,13
model-1609054413,1609056952.883,0.9,0.076,0.64,0.2264,13
model-1609054413,1609056953.591,0.89,0.0847,0.66,0.2316,13
model-1609054413,1609056954.346,0.88,0.0989,0.67,0.234,13
model-1609054413,1609056955.665,0.87,0.0921,0.68,0.2337,13
model-1609054413,1609056956.49,0.85,0.1176,0.68,0.2272,13
model-1609054413,1609056957.171,0.86,0.1088,0.68,0.2162,13
model-1609054413,1609056958.32,0.86,0.0971,0.69,0.2076,13
model-1609054413,1609056959.013,0.9,0.0835,0.7,0.2028,13
model-1609054413,1609056959.704,0.85,0.1115,0.68,0.2009,13
model-1609054413,1609056960.815,0.92,0.0648,0.69,0.1994,13
model-1609054413,1609056961.538,0.81,0.1295,0.72,0.1974,13
model-1609054413,1609056962.238,0.83,0.1261,0.73,0.1951,13
model-1609054413,1609056962.916,0.91,0.079,0.74,0.1966,13
model-1609054413,1609056963.63,0.87,0.086,0.74,0.1999,13
model-1609054413,1609056964.29,0.92,0.0625,0.73,0.2059,13
model-1609054413,1609056964.985,0.85,0.0938,0.72,0.2133,13
model-1609054413,1609056965.828,0.9,0.0723,0.72,0.2178,13
model-1609054413,1609056966.482,0.84,0.1162,0.7,0.2154,13
model-1609054413,1609056967.171,0.85,0.0934,0.73,0.213,13
model-1609054413,1609056967.866,0.88,0.076,0.71,0.2131,13
model-1609054413,1609056968.629,0.91,0.0704,0.7,0.2132,13
model-1609054413,1609056969.335,0.91,0.0602,0.7,0.2135,13
model-1609054413,1609056970.067,0.88,0.0805,0.67,0.2143,13
model-1609054413,1609056970.736,0.93,0.0624,0.66,0.2152,13
model-1609054413,1609056971.563,0.92,0.0743,0.67,0.2138,13
model-1609054413,1609056972.329,0.93,0.0576,0.68,0.2127,13
model-1609054413,1609056973.132,0.9,0.0816,0.72,0.2103,13
model-1609054413,1609056973.84,0.93,0.0647,0.72,0.2081,13
model-1609054413,1609056974.58,0.93,0.0669,0.72,0.2078,13
model-1609054413,1609056975.329,0.93,0.0652,0.71,0.2086,13
model-1609054413,1609056975.99,0.92,0.0786,0.73,0.2064,13
model-1609054413,1609056976.684,0.91,0.0899,0.73,0.205,13
model-1609054413,1609056977.357,0.95,0.0452,0.75,0.2037,13
model-1609054413,1609056978.009,0.89,0.0908,0.75,0.2027,13
model-1609054413,1609056978.832,0.9,0.0775,0.72,0.2039,13
model-1609054413,1609056979.509,0.9,0.0681,0.71,0.2093,13
model-1609054413,1609056980.226,0.88,0.1125,0.69,0.2178,13
model-1609054413,1609056980.918,0.9,0.068,0.67,0.2296,13
model-1609054413,1609056981.729,0.85,0.1023,0.65,0.2423,13
model-1609054413,1609056982.428,0.92,0.0657,0.65,0.2385,13
model-1609054413,1609056983.098,0.89,0.092,0.66,0.2401,13
model-1609054413,1609056983.773,0.91,0.0822,0.69,0.2332,13
model-1609054413,1609056984.558,0.93,0.0619,0.71,0.2238,13
model-1609054413,1609056985.273,0.86,0.1186,0.69,0.2209,13
model-1609054413,1609056986.14,0.97,0.0287,0.69,0.2297,13
model-1609054413,1609056986.829,0.88,0.0925,0.68,0.2394,13
model-1609054413,1609056987.517,0.88,0.0756,0.69,0.2354,13
model-1609054413,1609056988.195,0.87,0.1042,0.73,0.2237,13
model-1609054413,1609056988.861,0.82,0.1333,0.72,0.2154,13
model-1609054413,1609056989.539,0.9,0.0842,0.67,0.2336,13
model-1609054413,1609056990.201,0.94,0.0499,0.67,0.2505,13
model-1609054413,1609056990.934,0.9,0.0846,0.69,0.2539,13
model-1609054413,1609056991.659,0.91,0.1018,0.7,0.2482,13
model-1609054413,1609056992.422,0.85,0.1176,0.69,0.2319,13
model-1609054413,1609056992.907,0.96,0.0287,0.69,0.215,13
model-1609054413,1609056993.646,0.81,0.1177,0.72,0.1982,14
model-1609054413,1609056994.32,0.92,0.076,0.73,0.2088,14
model-1609054413,1609056995.019,0.9,0.0659,0.69,0.2232,14
model-1609054413,1609056995.766,0.86,0.1253,0.68,0.2321,14
model-1609054413,1609056996.42,0.82,0.1255,0.69,0.2185,14
model-1609054413,1609056997.115,0.83,0.1113,0.73,0.2029,14
model-1609054413,1609056997.843,0.81,0.1217,0.73,0.1972,14
model-1609054413,1609056998.502,0.87,0.0964,0.72,0.2027,14
model-1609054413,1609056999.232,0.89,0.073,0.7,0.2128,14
model-1609054413,1609057000.035,0.85,0.116,0.69,0.2159,14
model-1609054413,1609057000.75,0.79,0.125,0.69,0.2173,14
model-1609054413,1609057001.558,0.78,0.1619,0.7,0.2135,14
model-1609054413,1609057002.258,0.82,0.1096,0.69,0.2034,14
model-1609054413,1609057003.149,0.86,0.1055,0.73,0.1953,14
model-1609054413,1609057003.799,0.95,0.0609,0.73,0.1972,14
model-1609054413,1609057004.528,0.89,0.0885,0.7,0.2074,14
model-1609054413,1609057005.252,0.92,0.0783,0.69,0.2225,14
model-1609054413,1609057005.938,0.82,0.1287,0.64,0.2368,14
model-1609054413,1609057006.726,0.87,0.1006,0.66,0.2378,14
model-1609054413,1609057007.445,0.86,0.1064,0.67,0.2243,14
model-1609054413,1609057008.095,0.87,0.1109,0.73,0.203,14
model-1609054413,1609057008.826,0.87,0.1013,0.71,0.1944,14
model-1609054413,1609057009.518,0.81,0.1355,0.68,0.1927,14
model-1609054413,1609057010.176,0.85,0.1137,0.68,0.1916,14
model-1609054413,1609057010.853,0.83,0.1206,0.68,0.1897,14
model-1609054413,1609057011.598,0.84,0.1323,0.7,0.1872,14
model-1609054413,1609057012.244,0.9,0.0861,0.71,0.1879,14
model-1609054413,1609057012.951,0.86,0.1178,0.7,0.1928,14
model-1609054413,1609057013.73,0.9,0.0845,0.69,0.2025,14
model-1609054413,1609057014.41,0.87,0.0849,0.67,0.2099,14
model-1609054413,1609057015.104,0.87,0.0814,0.68,0.2145,14
model-1609054413,1609057015.769,0.88,0.0869,0.68,0.2093,14
model-1609054413,1609057016.392,0.88,0.0928,0.72,0.2001,14
model-1609054413,1609057017.041,0.85,0.0988,0.69,0.1911,14
model-1609054413,1609057017.713,0.86,0.1058,0.7,0.1889,14
model-1609054413,1609057018.454,0.9,0.1082,0.7,0.1902,14
model-1609054413,1609057019.099,0.89,0.0913,0.7,0.1923,14
model-1609054413,1609057019.707,0.86,0.1048,0.72,0.1942,14
model-1609054413,1609057020.357,0.89,0.09,0.73,0.1938,14
model-1609054413,1609057020.971,0.81,0.116,0.69,0.1957,14
model-1609054413,1609057021.631,0.92,0.0837,0.68,0.2054,14
model-1609054413,1609057022.296,0.79,0.1296,0.65,0.225,14
model-1609054413,1609057022.901,0.89,0.1112,0.67,0.2467,14
model-1609054413,1609057023.698,0.88,0.103,0.68,0.2597,14
model-1609054413,1609057024.339,0.87,0.0912,0.66,0.2633,14
model-1609054413,1609057024.946,0.88,0.1019,0.65,0.2554,14
model-1609054413,1609057025.597,0.84,0.1209,0.65,0.241,14
model-1609054413,1609057026.212,0.87,0.1123,0.67,0.2229,14
model-1609054413,1609057026.835,0.95,0.0611,0.71,0.2121,14
model-1609054413,1609057027.499,0.87,0.0834,0.71,0.2131,14
model-1609054413,1609057028.137,0.82,0.1307,0.67,0.2182,14
model-1609054413,1609057028.761,0.85,0.1065,0.68,0.2214,14
model-1609054413,1609057029.37,0.88,0.0924,0.69,0.224,14
